"","Name","Width","Height","Unmasked_Pixels","MeanGcc"
"339","/Users/alles/Workspace/phenology/PEN/tky-2006-y18_d-imported/dc_2006_344_1201+0900_TKY__y18_d.jpg",2272,1704,1288929,0.331240300832384
"340","/Users/alles/Workspace/phenology/PEN/tky-2006-y18_d-imported/dc_2006_345_1200+0900_TKY__y18_d.jpg",2272,1704,1288929,0.33453727448935
"341","/Users/alles/Workspace/phenology/PEN/tky-2006-y18_d-imported/dc_2006_346_1200+0900_TKY__y18_d.jpg",2272,1704,1288929,0.33006658146935
"342","/Users/alles/Workspace/phenology/PEN/tky-2006-y18_d-imported/dc_2006_347_1200+0900_TKY__y18_d.jpg",2272,1704,1288929,0.334582017731643
"343","/Users/alles/Workspace/phenology/PEN/tky-2006-y18_d-imported/dc_2006_348_1200+0900_TKY__y18_d.jpg",2272,1704,1288929,0.335657283025629
"344","/Users/alles/Workspace/phenology/PEN/tky-2006-y18_d-imported/dc_2006_349_1200+0900_TKY__y18_d.jpg",2272,1704,1288929,0.332535711962601
"345","/Users/alles/Workspace/phenology/PEN/tky-2006-y18_d-imported/dc_2006_350_1200+0900_TKY__y18_d.jpg",2272,1704,1288929,0.335919974958285
"346","/Users/alles/Workspace/phenology/PEN/tky-2006-y18_d-imported/dc_2006_351_1200+0900_TKY__y18_d.jpg",2272,1704,1288929,0.33200435901037
"347","/Users/alles/Workspace/phenology/PEN/tky-2006-y18_d-imported/dc_2006_352_1200+0900_TKY__y18_d.jpg",2272,1704,1288929,0.331312103173405
"348","/Users/alles/Workspace/phenology/PEN/tky-2006-y18_d-imported/dc_2006_353_1200+0900_TKY__y18_d.jpg",2272,1704,1288929,0.333078276114505
"349","/Users/alles/Workspace/phenology/PEN/tky-2006-y18_d-imported/dc_2006_354_1200+0900_TKY__y18_d.jpg",2272,1704,1288929,0.333935192039589
"350","/Users/alles/Workspace/phenology/PEN/tky-2006-y18_d-imported/dc_2006_355_1200+0900_TKY__y18_d.jpg",2272,1704,1288929,0.334632027022485
"351","/Users/alles/Workspace/phenology/PEN/tky-2006-y18_d-imported/dc_2006_356_1200+0900_TKY__y18_d.jpg",2272,1704,1288929,0.333169348948892
"352","/Users/alles/Workspace/phenology/PEN/tky-2006-y18_d-imported/dc_2006_357_1200+0900_TKY__y18_d.jpg",2272,1704,1288929,0.334398131308311
"353","/Users/alles/Workspace/phenology/PEN/tky-2006-y18_d-imported/dc_2006_358_1200+0900_TKY__y18_d.jpg",2272,1704,1288929,0.333703178110749
"354","/Users/alles/Workspace/phenology/PEN/tky-2006-y18_d-imported/dc_2006_359_1200+0900_TKY__y18_d.jpg",2272,1704,1288929,0.334589297401527
"355","/Users/alles/Workspace/phenology/PEN/tky-2006-y18_d-imported/dc_2006_360_1200+0900_TKY__y18_d.jpg",2272,1704,1288929,0.334986005878506
"356","/Users/alles/Workspace/phenology/PEN/tky-2006-y18_d-imported/dc_2006_361_1200+0900_TKY__y18_d.jpg",2272,1704,1288929,0.332493897188731
"357","/Users/alles/Workspace/phenology/PEN/tky-2006-y18_d-imported/dc_2006_362_1200+0900_TKY__y18_d.jpg",2272,1704,1288929,0.329510833250955
"358","/Users/alles/Workspace/phenology/PEN/tky-2006-y18_d-imported/dc_2006_363_1200+0900_TKY__y18_d.jpg",2272,1704,1288929,0.330540338114207
"359","/Users/alles/Workspace/phenology/PEN/tky-2006-y18_d-imported/dc_2006_364_1200+0900_TKY__y18_d.jpg",2272,1704,1288929,0.331863062232287
"360","/Users/alles/Workspace/phenology/PEN/tky-2006-y18_d-imported/dc_2006_365_1200+0900_TKY__y18_d.jpg",2272,1704,1288929,0.332245534564861
