"","Name","Width","Height","Unmasked_Pixels","MeanRcc"
"339","/Users/alles/Workspace/phenology/PEN/tky-2006-y18_d-imported/dc_2006_344_1201+0900_TKY__y18_d.jpg",2272,1704,1288929,0.323455311497953
"340","/Users/alles/Workspace/phenology/PEN/tky-2006-y18_d-imported/dc_2006_345_1200+0900_TKY__y18_d.jpg",2272,1704,1288929,0.342949050204978
"341","/Users/alles/Workspace/phenology/PEN/tky-2006-y18_d-imported/dc_2006_346_1200+0900_TKY__y18_d.jpg",2272,1704,1288929,0.305520574241341
"342","/Users/alles/Workspace/phenology/PEN/tky-2006-y18_d-imported/dc_2006_347_1200+0900_TKY__y18_d.jpg",2272,1704,1288929,0.330116586052397
"343","/Users/alles/Workspace/phenology/PEN/tky-2006-y18_d-imported/dc_2006_348_1200+0900_TKY__y18_d.jpg",2272,1704,1288929,0.329767496007487
"344","/Users/alles/Workspace/phenology/PEN/tky-2006-y18_d-imported/dc_2006_349_1200+0900_TKY__y18_d.jpg",2272,1704,1288929,0.326937760065569
"345","/Users/alles/Workspace/phenology/PEN/tky-2006-y18_d-imported/dc_2006_350_1200+0900_TKY__y18_d.jpg",2272,1704,1288929,0.33888885782793
"346","/Users/alles/Workspace/phenology/PEN/tky-2006-y18_d-imported/dc_2006_351_1200+0900_TKY__y18_d.jpg",2272,1704,1288929,0.315711237307485
"347","/Users/alles/Workspace/phenology/PEN/tky-2006-y18_d-imported/dc_2006_352_1200+0900_TKY__y18_d.jpg",2272,1704,1288929,0.317055108097174
"348","/Users/alles/Workspace/phenology/PEN/tky-2006-y18_d-imported/dc_2006_353_1200+0900_TKY__y18_d.jpg",2272,1704,1288929,0.327062668245253
"349","/Users/alles/Workspace/phenology/PEN/tky-2006-y18_d-imported/dc_2006_354_1200+0900_TKY__y18_d.jpg",2272,1704,1288929,0.333102449816783
"350","/Users/alles/Workspace/phenology/PEN/tky-2006-y18_d-imported/dc_2006_355_1200+0900_TKY__y18_d.jpg",2272,1704,1288929,0.329540811004798
"351","/Users/alles/Workspace/phenology/PEN/tky-2006-y18_d-imported/dc_2006_356_1200+0900_TKY__y18_d.jpg",2272,1704,1288929,0.320099632196772
"352","/Users/alles/Workspace/phenology/PEN/tky-2006-y18_d-imported/dc_2006_357_1200+0900_TKY__y18_d.jpg",2272,1704,1288929,0.32841781628889
"353","/Users/alles/Workspace/phenology/PEN/tky-2006-y18_d-imported/dc_2006_358_1200+0900_TKY__y18_d.jpg",2272,1704,1288929,0.327416287703692
"354","/Users/alles/Workspace/phenology/PEN/tky-2006-y18_d-imported/dc_2006_359_1200+0900_TKY__y18_d.jpg",2272,1704,1288929,0.334113552453816
"355","/Users/alles/Workspace/phenology/PEN/tky-2006-y18_d-imported/dc_2006_360_1200+0900_TKY__y18_d.jpg",2272,1704,1288929,0.332385058820745
"356","/Users/alles/Workspace/phenology/PEN/tky-2006-y18_d-imported/dc_2006_361_1200+0900_TKY__y18_d.jpg",2272,1704,1288929,0.324276106105307
"357","/Users/alles/Workspace/phenology/PEN/tky-2006-y18_d-imported/dc_2006_362_1200+0900_TKY__y18_d.jpg",2272,1704,1288929,0.311706766074445
"358","/Users/alles/Workspace/phenology/PEN/tky-2006-y18_d-imported/dc_2006_363_1200+0900_TKY__y18_d.jpg",2272,1704,1288929,0.310491617569784
"359","/Users/alles/Workspace/phenology/PEN/tky-2006-y18_d-imported/dc_2006_364_1200+0900_TKY__y18_d.jpg",2272,1704,1288929,0.32085152021846
"360","/Users/alles/Workspace/phenology/PEN/tky-2006-y18_d-imported/dc_2006_365_1200+0900_TKY__y18_d.jpg",2272,1704,1288929,0.322237258531435
